"longitude","latitude","COUNTRY","MeanTemp","AnnPrec","soilclass","sand","silt","clay","cec","ph_cacl2","toc"
21.2339,51.3575,"POL",7.6,554,"m",61.8,22.4,15.8,20,4.36,1.2
21.2371,54.1064,"POL",6.8,692,"s",51.3,21.8,26.9,19.2,7.06,1
21.2464,47.2882,"HUN",10.5,556,"s",17.8,56.3,25.9,27,5.86,2.3
21.2489,43.3118,"SRB",10.7,703,"m",35.2,42.1,22.7,21.8,4.73,1.7
21.2642,43.0739,"SRB",10.4,705,"m",40.3,41.8,17.8,18.8,7.1,1.8
21.2744,39.9036,"HEL",10.6,847,"l",62.5,26.1,11.4,34.6,6.27,2
21.2992,38.5064,"HEL",17.5,887,"m",32.1,43.8,24.1,17.2,6.96,1.1
21.3279,65.0366,"SWE",1.8,540,"ll",79.4,19.4,1.2,12.1,5.38,2.7
21.3286,39.4775,"HEL",12.1,907,"s",20.5,52.7,26.8,24.3,7.07,1.4
21.3293,43.9287,"SRB",11.2,667,"s",25.5,41.9,32.5,31,7.38,1.4
21.3311,44.8769,"SRB",11.4,637,"s",42.2,32.7,25.2,21.7,6.1,1.4
21.3639,40.2892,"HEL",11.6,710,"s",14.5,55,30.5,34.8,7.36,1.4
21.3667,62.3667,"FIN",3.8,560,"ll",83,13,4,8.1,5.46,0.9
21.37,41.1512,"FOM",11,611,"m",34.9,47.2,17.9,15.7,5.6,1
21.3742,51.7908,"POL",7.8,514,"s",24.7,49.5,25.9,21.4,7.29,1.3
21.3758,38.0239,"HEL",17.7,785,"m",52,29.3,18.7,18.5,7.43,0.5
21.4096,47.8912,"HUN",10.1,591,"m",15.7,66.4,17.9,32.2,7.81,2.5
21.4197,40.7642,"HEL",11.1,624,"l",56.4,31.5,12.2,18.5,5.39,1.1
21.4667,60.5,"FIN",4.9,618,"m",51.9,31.4,16.7,20.9,6.42,1.8
21.4956,37.6403,"HEL",17.9,789,"s",18.2,56.4,25.3,22.1,6.95,1.2
21.4959,52.238,"POL",7.3,518,"ll",98.3,0.8,0.9,7.1,3.92,0.7
21.5,60.8333,"FIN",4.7,616,"l",65.5,23.9,10.6,12.7,6.5,1.3
21.5067,42.0371,"FOM",12.2,532,"s",27.6,42.6,29.8,31.2,7.41,0.9
21.5246,49.5029,"POL",7.2,724,"m",40.7,39.6,19.8,12.9,4.97,1.2
21.5291,48.9075,"SKA",7.7,702,"m",32.9,46.6,20.5,15.5,6.63,2.9
21.5667,60.1167,"FIN",5.1,618,"m",33.4,44.1,22.5,21.1,5.67,2
21.5681,55.9122,"LIT",6.5,771,"m",45.3,39.5,15.2,17.1,6.58,2.1
21.5718,49.9689,"POL",7.7,655,"l",27,60.3,12.7,15.6,5.99,1
21.5833,61.3667,"FIN",4.3,605,"l",58.7,32.9,8.4,13.2,5.16,2.1
21.5833,63.0167,"FIN",3.6,527,"m",36,46,18,17.9,5.38,2.9
21.5905,65.5114,"SWE",1.5,506,"l",32.9,58.4,8.7,11.1,7.04,1.8
21.6023,56.9874,"LAV",6.3,685,"m",42.1,40.2,17.7,14.6,6.06,1.6
21.6141,52.7067,"POL",7.2,529,"ll",96.8,2.3,0.9,9.6,4.22,1
21.6326,56.6933,"LAV",6.3,712,"m",32.5,45.3,22.2,22.1,5.44,2
21.6509,67.671,"SWE",-1.1,451,"ll",58.8,40.4,0.7,42.4,3.94,43
21.6611,57.3327,"LAV",6.4,658,"l",74,18.1,7.9,8.3,4.84,1.7
21.6816,41.5728,"FOM",12.5,513,"m",38,42.3,19.8,18.8,6.57,1.6
21.6973,68.0995,"SWE",-1.9,455,"ll",64.9,34,1,9.2,4.46,2
21.7114,36.8347,"HEL",18.1,751,"m",34.3,49,16.7,16.2,7.29,1.3
21.7188,53.137,"POL",7.1,563,"ll",79.1,17.6,3.3,4.4,3.89,1.2
21.7199,43.4674,"SRB",11.6,623,"s",29.5,41.9,28.6,19.3,5.36,0.9
21.7239,50.4029,"POL",8,578,"ll",80.2,11.6,8.2,9.4,4.45,1.2
21.7784,47.6231,"HUN",10,600,"ll",97.8,1.4,0.8,9,4.3,0.6
21.7794,42.9352,"SRB",11.7,587,"m",49.3,32.3,18.4,13.2,5.4,1.1
21.7804,42.455,"SRB",11.4,546,"s",27.3,40.2,32.5,31.2,7.38,1.2
21.7861,43.7016,"SRB",10.4,656,"s",39.1,35.6,25.3,40.4,6.68,2.3
21.7974,66.1045,"SWE",0.9,478,"m",38.7,46.1,15.2,21.8,5.18,2.9
21.8022,38.3942,"HEL",17,777,"s",10.1,62,28,20,7.31,1.2
21.8058,55.3581,"LIT",6.6,780,"l",58.9,30.3,10.8,11,5.08,1.8
21.8305,50.8423,"POL",8,548,"l",30,61.2,8.8,12.1,6.85,1
21.8353,40.6761,"HEL",11.2,542,"m",28.6,48.7,22.7,31.3,7.28,2.5
21.8588,53.5831,"POL",6.9,605,"ll",90.3,7.7,2,15.8,4.5,3.4
21.866,48.1261,"HUN",10,634,"l",74.7,12.9,12.4,17.7,7.17,1
21.8839,39.7075,"HEL",13.3,665,"l",71.5,20.3,8.3,6.3,4.44,0.8
21.886,66.7643,"SWE",0.1,458,"ll",79.1,19.8,1.1,5.9,4.34,1.8
21.9151,49.2575,"SKA",7.4,708,"m",37.8,45.3,17,16,5.03,1.8
21.9202,65.8484,"SWE",1.2,484,"l",37.4,48.1,14.6,12.3,4.8,4.3
21.9233,38.0394,"HEL",13.4,864,"m",38.6,42.5,19,17.9,5.91,1.7
21.9256,69.8722,"NOR",-1.4,561,"ll",56.6,42.7,0.8,48.3,4.67,31
21.9272,56.3214,"LIT",6.1,755,"m",38.5,44.8,16.7,17.1,6.42,1.7
21.9469,39.3264,"HEL",16.2,687,"m",29.1,48.7,22.2,21.3,5.67,1
21.9544,37.6189,"HEL",13,875,"m",55.6,22.8,21.6,14.3,6.04,1.2
21.9614,40.2569,"HEL",13.6,527,"s",64.1,6.6,29.4,30.2,7.55,2.4
21.9748,51.2467,"POL",7.7,544,"l",39.1,53,8,5.3,4.41,0.8
21.9764,37.2119,"HEL",17,777,"l",54.7,33.7,11.6,10.7,4.39,0.9
22.0077,51.7456,"POL",7.3,532,"l",74.9,17,8.1,13.3,5.51,1.2
22.0199,54.0378,"POL",6.6,649,"m",50.5,32.9,16.6,14.1,6.57,1.4
22.0228,41.4931,"FOM",13.1,474,"s",46.4,27.9,25.8,26.1,7.49,1.2
22.0603,40.9908,"HEL",14,473,"m",34.7,45.2,20.1,13.5,6.39,0.8
22.1378,38.9167,"HEL",16.9,731,"s",15.8,57.6,26.6,23.8,7.19,1.3
22.1556,44.034,"SRB",10.4,648,"s",37.8,32.5,29.7,43.7,4.46,2.1
22.1733,55.2386,"LIT",6.6,750,"m",43.1,41.2,15.8,16.8,5.24,1.2
22.1794,47.9284,"HUN",9.9,642,"l",70.1,21.8,8.2,11.5,3.93,0.5
22.1796,41.9602,"FOM",11.7,485,"s",39.6,32.6,27.8,31.2,4.88,1.3
22.1996,52.1584,"POL",7,538,"ll",93.2,5.9,0.9,9.6,4.64,1.5
22.2117,43.9788,"SRB",10.1,654,"m",50.8,31.7,17.4,15.9,7.42,0.5
22.2167,61.7,"FIN",3.7,610,"l",38.7,47.3,14,11.9,4.32,4.4
22.2191,48.8092,"SKA",8.3,736,"m",33.2,48.2,18.6,14.2,5.72,1.2
22.2333,62.3333,"FIN",3,590,"ll",95.8,3.1,1.1,10.2,4.72,1.8
22.2404,49.4652,"POL",6.4,711,"l",33.7,52,14.3,15.2,6.24,1.5
22.2561,49.8753,"POL",6.6,675,"l",31.5,55.1,13.4,14.9,4.86,1.2
22.2774,58.3306,"EST",6,587,"l",58.2,27.5,14.3,35.6,5.7,5.3
22.2913,67.2503,"SWE",-1,465,"ll",64.3,34.7,1.1,6.9,4.87,2
22.3,62.6833,"FIN",3,564,"l",36.7,49.8,13.4,24.9,5.74,9.4
22.301,43.2394,"SRB",11.1,583,"s",44.7,29.2,26.1,35.9,6.02,2
22.3047,42.5039,"SRB",7.7,560,"l",59.3,32.1,8.6,29,6.4,5.3
22.3283,55.9025,"LIT",6,777,"l",67.6,21.3,11.1,15.7,5.48,1
22.3333,60.35,"FIN",5.2,658,"m",39.4,37,23.6,21.8,7.08,1.5
22.3358,67.7721,"SWE",-1.7,457,"ll",91.2,7.8,1,11.9,4.57,5.2
22.3698,52.6099,"POL",7.2,541,"ll",93.4,4.3,2.3,11.5,4.3,1
22.375,44.1118,"SRB",10.1,653,"s",33.1,37.4,29.4,38.2,4.58,2
22.4319,37.0872,"HEL",16.5,712,"m",43.9,38.1,18,16.1,7.22,1.5
22.4347,38.4411,"HEL",17.6,673,"s",9.5,61.7,28.9,25.5,7.51,1.6
22.4395,50.3025,"POL",7.9,581,"m",48.5,31.7,19.7,24.6,7.08,1.8
22.4514,37.8617,"HEL",13.8,773,"s",23.9,49,27.1,26,7.42,1.3
22.4533,38.8244,"HEL",17.8,654,"s",16.3,52.9,30.8,32.1,7.27,1.1
22.4644,39.3225,"HEL",16.1,556,"s",16.5,47.4,36,40.7,7.53,1.5
22.4648,48.5093,"UKR",9.6,695,"l",41.4,50,8.6,18.7,5,2.3
22.4667,60.0333,"FIN",5.4,632,"m",54.1,27.3,18.6,10.7,5.07,1.9
22.4701,53.0809,"POL",6.8,571,"l",69.5,23.1,7.4,12.5,5.45,1.1
22.4751,56.6256,"LAV",6.1,704,"m",42.1,39.5,18.4,11.1,6.04,0.9
22.5,60.9,"FIN",4.2,656,"m",33.6,47,19.4,11.5,4.68,2
22.5,63.1167,"FIN",3,544,"ll",82.1,13.8,4.1,7.1,4.9,3.4
22.5,68.4333,"FIN",-2.3,449,"ll",72.3,26.8,1,3.7,4.13,1.8
22.5004,50.7962,"POL",7.2,582,"l",31.5,56.3,12.2,16.6,4.63,1.4
22.5333,58.58,"EST",5.8,579,"l",69.4,24.7,5.8,13.9,6.2,2.8
22.5494,56.2419,"LIT",6.4,712,"m",33.5,46.8,19.6,15.9,7.07,1.4
22.5514,40.6972,"HEL",15.5,443,"m",35,44.7,20.4,15,6.11,0.9
22.5567,39.6603,"HEL",15.9,463,"s",37.7,36.1,26.2,28.4,7.66,0.7
22.5569,41.0058,"HEL",14.9,443,"m",48.2,31.5,20.3,13.9,6.22,0.8
22.5583,36.7392,"HEL",17.9,642,"m",33.5,48.6,17.9,21.6,7.37,1.4
22.5608,53.5418,"POL",6.7,587,"ll",86.7,12.6,0.8,6.6,4.33,1.5
22.5678,40.2642,"HEL",15.9,444,"s",24.4,39.3,36.3,40.1,6.78,2.1
22.5767,43.821,"BUL",10.5,624,"s",35,36.4,28.6,38.2,5.43,1.5
22.6024,57.4161,"LAV",6.2,641,"m",35.7,49.1,15.2,5.4,4.55,0.7
22.616,48.7175,"UKR",9,705,"m",32.3,45,22.6,35.7,7.07,3
22.6222,38.0664,"HEL",17.4,638,"s",32,42.4,25.6,17,7.38,4.8
22.6223,51.1882,"POL",7.5,542,"l",33.6,56.4,10,8.9,5.04,1.2
22.6266,56.976,"LAV",6.1,673,"m",36.2,47.4,16.4,12.9,5.69,1.3
22.6667,61.2667,"FIN",3.9,625,"m",29.3,46.9,23.8,17.4,5.88,1.9
22.6667,63.5333,"FIN",2.9,537,"ll",87.3,11.8,1,4.5,4.58,1.6
22.6976,42.5652,"BUL",9.6,545,"m",37.2,39.9,22.8,22.7,7.15,2.5
22.7475,41.4914,"FOM",13.2,462,"m",55.6,20.1,24.3,14.2,4.66,0.7
22.7744,37.6103,"HEL",17.7,592,"s",14.9,55,30.2,33.3,7.48,1.8
22.7805,43.4976,"BUL",10.2,623,"l",45.1,42.7,12.1,20.4,6.55,2.2
22.804,51.6374,"POL",7.6,528,"ll",49.5,45.7,4.8,10,5.33,2.8
22.8167,53.9754,"POL",6.3,600,"l",52.6,37.4,10,9.9,4.85,0.9
22.8279,41.8845,"FOM",10.4,510,"m",48.7,28.3,22.9,25.9,7.25,1
22.8318,66.3128,"SWE",0.6,488,"ll",90.3,8.5,1.1,11.6,5.14,2.2
22.8667,61.65,"FIN",3.4,610,"l",52.7,38.3,9.1,31.6,4.79,17
22.87,54.3815,"POL",5.7,641,"l",66.6,23.3,10.1,7.7,5.69,0.8
22.8778,37.1622,"HEL",17.8,572,"m",59.8,21.8,18.4,18,7.38,0.9
22.8933,48.4667,"UKR",7.8,764,"m",38.6,46.1,15.3,18.7,5.31,2.5
22.8954,65.9176,"SWE",1.1,498,"l",48.2,42.1,9.7,15.7,4.14,6.4
22.9072,52.0762,"POL",7.3,546,"l",51,43.2,5.7,3.3,3.8,4.9
22.9103,70.0056,"NOR",-1.4,550,"m",20.9,60.8,18.3,19,4.51,2.1
22.9114,54.4853,"LIT",6.3,620,"l",75.5,15.7,8.8,12.9,5.82,1.2
22.9703,40.9233,"HEL",14.3,462,"s",39.4,33.2,27.3,19,4.56,1
22.9758,54.8842,"LIT",6.7,634,"l",47.9,42.6,9.4,15.1,6.16,2
23.0092,36.7378,"HEL",17.9,555,"m",52.4,27,20.6,26.4,7.29,0.8
23.0314,52.5414,"POL",7,561,"ll",96.5,2.4,1.1,4.4,4.11,0.6
23.0333,62.1,"FIN",2.9,602,"m",34.8,49.5,15.7,9,4.85,2.1
23.0381,69.0019,"NOR",-2.4,494,"ll",61.3,37.3,1.5,7.5,4.06,3.4
23.0573,66.8507,"SWE",-0.3,483,"ll",60.3,36.7,3,5.9,5,2
23.0667,59.8333,"FIN",5.4,606,"ll",61.5,35,3.5,8.5,4.67,1.9
23.0923,42.1004,"BUL",11.6,507,"l",59.4,27,13.6,12.7,4.68,1
23.0986,55.3156,"LIT",6.4,663,"m",40.8,36,23.2,22.6,7.02,1.8
23.1106,41.2608,"HEL",14.9,458,"l",59.8,30.1,10.1,12.7,7.34,0.9
23.129,42.4274,"BUL",9.7,552,"l",58.2,28.6,13.2,20.6,5.44,1
23.1484,50.2597,"POL",7.7,593,"l",36.9,56.4,6.7,5.5,5.13,0.8
23.1497,39.2886,"HEL",17.1,515,"l",37.4,51.6,11,21.3,6.9,1.6
23.1522,40.4808,"HEL",15.8,448,"m",34.9,42.1,23,21.5,7.44,0.9
23.1539,68.1339,"SWE",-1.9,462,"ll",61.3,36.8,1.9,14.2,4.75,3.2
23.1764,52.9896,"POL",6.9,570,"l",63.4,23.2,13.4,12.9,5.91,0.9
23.2114,55.6383,"LIT",6.1,661,"m",36,45,19,15.3,6.68,1.5
23.2167,60.1833,"FIN",5.1,608,"m",30.4,53.6,16,16.7,6.72,2.1
23.2191,50.6637,"POL",7.1,577,"s",53.7,16,30.3,28.7,7.14,1.5
23.2206,41.6095,"BUL",14.2,470,"l",63.6,21.8,14.6,14.1,7.14,0.7
23.2406,48.8929,"UKR",5.6,836,"l",50.8,34.3,14.9,21.2,6.15,4.2
23.2488,49.3807,"UKR",7.6,706,"m",48.6,30.1,21.3,22.1,6.7,1.4
23.2496,49.7916,"UKR",8,646,"m",34.7,42.1,23.3,21.6,6.61,1.3
23.2696,53.4403,"POL",6.6,581,"ll",92.7,3.7,3.7,2,4.78,1.1
23.2737,43.394,"BUL",11.3,629,"s",37.5,37.1,25.4,33.8,5,1.8
23.277,56.8773,"LAV",6.2,653,"l",57.2,28.8,14,15.3,6.93,1.5
23.3,60.7667,"FIN",4.2,609,"m",39.7,42.2,18.1,27.5,5,5.8
23.3047,38.0439,"HEL",17.4,502,"s",15.2,53.9,30.9,22.3,7.47,1.4
23.3098,51.1534,"POL",7.4,529,"l",60.8,32.3,6.9,21.5,6.75,2.7
23.3167,62.5667,"FIN",2.7,581,"l",64.9,25.6,9.5,19.4,5.16,4
23.3256,42.8112,"BUL",10.2,603,"s",36,37.2,26.8,31.6,6.42,1.3
23.3461,38.3422,"HEL",17.3,527,"s",58.7,13.5,27.8,22,7.46,0.7
23.3892,38.8661,"HEL",15.6,565,"s",41.3,20.9,37.8,28.1,7.45,0.9
23.3947,70.2236,"NOR",-1.5,589,"l",62.7,29.7,7.6,16.2,5.67,3.3
23.4169,37.4978,"HEL",18.1,450,"m",38.2,39.1,22.7,22.5,7.24,1.4
23.4463,53.8605,"POL",6.6,580,"ll",88.6,6.7,4.6,10.1,3.66,0.6
23.4469,50.1102,"UKR",7.4,639,"ll",97.9,1.2,0.8,8.2,4.07,1.3
23.4667,63,"FIN",2.5,566,"ll",59.7,39.6,0.7,30.6,3.84,32
23.4739,69.9314,"NOR",-1.2,543,"ll",68.1,28.3,3.6,11.6,5.8,1.3
23.4833,56.1475,"LIT",6.2,632,"s",26.5,45.3,28.2,21.1,7.29,1
23.4833,67.5333,"FIN",-1,472,"ll",55.9,43.6,0.6,6.1,4.72,1.8
23.4834,59.0305,"EST",5.6,580,"ll",73.3,25.6,1,22.2,6.85,2.6
23.4892,56.5833,"LAV",6.5,637,"s",26.9,43.7,29.5,26,7.24,1.3
23.4979,67.19,"SWE",-0.7,482,"ll",45,50.3,4.7,5.1,4.7,3
23.5153,51.592,"POL",7.5,507,"ll",59.3,39.6,1,2.8,3.84,0.7
23.5367,54.2581,"LIT",6.3,592,"l",68.3,19.5,12.2,9.6,6.41,0.9
23.5372,41.3269,"HEL",12.2,520,"m",46.5,34.7,18.7,29,7.15,2.4
23.5881,48.545,"UKR",5.9,836,"m",39.7,40.9,19.4,13.5,4.37,2.6
23.5982,52.0412,"POL",7.5,526,"m",40.9,41.5,17.5,25.7,6.97,1.7
23.6,63.7833,"FIN",2.4,539,"l",39.9,50.7,9.5,22.7,6.18,6.6
23.605,39.9394,"HEL",15.7,474,"s",17.8,42.6,39.6,26.7,7.44,0.7
23.6117,40.905,"HEL",15.5,468,"s",47.2,27.2,25.6,22.3,6.95,1.1
23.6201,58.6487,"EST",5.7,584,"ll",84.4,5.8,9.8,24.2,7.17,2.9
23.634,66.462,"SWE",0.4,505,"l",37.4,53.9,8.7,10.7,4.45,2.2
23.6397,40.4833,"HEL",13.1,522,"m",36.9,43.3,19.8,16.6,4.21,2.1
23.6422,69.43,"NOR",-2.4,522,"ll",79.5,19.9,0.6,8.4,5.55,1.2
23.7669,38.3089,"HEL",18.1,448,"s",17.5,48.2,34.3,18.2,7.59,0.6
23.7891,42.4689,"BUL",9.6,596,"l",68.8,16.8,14.4,10.2,4.34,0.7
23.7895,41.6007,"BUL",11.6,537,"m",53.2,29.1,17.7,14.4,6.26,1.1
23.7903,54.8175,"LIT",6.4,622,"m",41,42.3,16.7,18.8,7.12,2
23.8,61.15,"FIN",4,586,"m",37.7,42.6,19.7,20.7,5.28,3.4
23.8,68.0333,"FIN",-1.7,476,"ll",58,41.3,0.7,46.4,5.53,42
23.8167,68.4,"FIN",-2.3,480,"ll",63.7,35.2,1.1,10,4.31,2.5
23.8306,52.8911,"POL",7,582,"ll",70.5,25.1,4.4,11.5,5.23,1.1
23.8333,63.45,"FIN",2.4,553,"ll",48.1,47.4,4.5,3.5,4.98,2.1
23.8966,43.4805,"BUL",11.5,612,"s",27.8,46.3,25.9,29.5,5.61,1.9
23.8989,35.5017,"HEL",19,606,"m",23.4,52.6,24,20.7,7.33,1.4
23.9,66.65,"FIN",0.3,501,"ll",93.6,5.3,1.1,6.1,5.83,1.1
23.9031,48.8821,"UKR",7,764,"m",39.8,38,22.3,23.5,6.55,2.6
23.9167,66.15,"FIN",0.8,529,"l",48.1,38.7,13.2,16.7,5.21,3.9
23.9197,55.2058,"LIT",6.5,616,"m",47.6,34.4,18,20.9,7.02,1.6
23.9261,50.6143,"POL",7.5,589,"m",33.3,50.8,15.9,15.4,4.99,1
23.9289,49.7883,"UKR",7.4,714,"l",39.5,52,8.5,8.3,6.47,0.9
23.9318,49.33,"UKR",8,702,"m",34.4,45.2,20.4,21.7,5.08,2.3
23.9754,56.8678,"LAV",6.4,649,"ll",84.5,14.6,0.9,28.5,5.25,10
23.9833,37.9247,"HEL",18.3,397,"m",21.7,60.1,18.2,29,7.33,1.5
24.0167,61.6667,"FIN",3.3,593,"m",35.1,49.6,15.3,8.5,4.55,2
24.0167,61.9833,"FIN",3,594,"l",38.1,54,7.9,9.5,4.7,2.3
24.027,42.0292,"BUL",9.6,589,"m",46.1,33.6,20.3,15.6,5.07,1.2
24.0361,55.56,"LIT",6.4,615,"l",61.8,28.4,9.8,9.2,6.74,1
24.05,62.5167,"FIN",2.4,590,"l",76,16.6,7.4,7.1,5.31,3.5
24.05,64.3333,"FIN",2.2,525,"ll",97.5,1.6,0.9,9.6,5.45,1.3
24.0661,42.9702,"BUL",10.2,634,"s",30.3,41.1,28.6,34.2,6.5,1.7
24.0675,50.1477,"UKR",7.8,641,"l",50.9,38.9,10.2,13.1,6.4,0.8
24.1222,38.5667,"HEL",17.6,458,"m",33.8,44.4,21.8,22.2,7.3,1.1
24.1259,51.4925,"UKR",7.5,546,"ll",92.9,6.3,0.9,5.8,4.29,0.9
24.1533,56.4673,"LAV",6.3,634,"l",40.3,49.8,9.9,11.3,6.83,1.3
24.1833,60.1,"FIN",5.1,622,"m",30.1,48,21.9,16.6,5.61,1.8
24.1941,51.0535,"UKR",7.5,566,"m",81.4,8.5,10.1,15.9,7.21,1.3
24.2094,40.1572,"HEL",13.3,550,"s",37,34.6,28.4,23.4,6.69,1.3
24.2461,48.0937,"UKR",7.6,746,"l",67.5,22.7,9.8,15.5,6.1,2.7
24.2764,55.9286,"LIT",6.3,617,"m",37.9,43.9,18.2,21.1,7.24,1.9
24.2917,40.8311,"HEL",15.2,521,"m",49,31.1,20,21.9,7.57,0.7
24.3169,50.6548,"UKR",7.4,598,"m",18.6,57.7,23.7,21.2,7.19,1.2
24.3253,54.6033,"LIT",6,639,"l",69.9,18,12,14.9,7.09,1
24.3667,60.5167,"FIN",4.4,632,"ll",67.7,31.5,0.8,7.9,5.23,2.9
24.3833,67.0667,"FIN",-0.8,506,"ll",68.6,30.2,1.2,10,4.34,2.3
24.3894,57.7462,"LAV",5.9,641,"l",68.7,23.1,8.2,21,6.95,2.1
24.3933,38.0269,"HEL",18,419,"l",65.4,27.5,7.2,7.4,4.02,0.7
24.3971,41.7514,"BUL",8.6,628,"m",59,22.5,18.5,25.1,7.31,1.2
24.4196,43.4,"BUL",11.5,580,"s",27.4,42.1,30.5,32.4,6.21,1.6
24.4328,51.7495,"UKR",7.4,566,"ll",94.3,2.4,3.3,20.1,7,2.9
24.4397,54.2686,"LIT",6,644,"l",66.5,27.2,6.3,8.9,5.04,0.9
24.4459,48.3063,"UKR",5.3,825,"l",57.3,29.7,13,15.3,5.59,3.8
24.4554,42.1567,"BUL",12.2,538,"m",69.7,14.2,16.1,26,6.52,2
24.4875,36.7058,"HEL",18.5,405,"s",18.9,49.3,31.8,30.9,7.45,1.2
24.5,62.85,"FIN",2.1,594,"l",35.6,52.2,12.2,30.6,5.28,12
24.5,68.4,"FIN",-2.5,479,"ll",42.4,52.9,4.7,8.4,4.1,2.8
24.5248,42.9761,"BUL",10.1,620,"m",42.8,36.6,20.5,23.3,5.94,2.1
24.5333,61.1167,"FIN",4,616,"ll",55.8,40.6,3.5,41.8,4.39,35
24.5583,42.4937,"BUL",10.8,582,"m",58,24.6,17.4,14.2,4.49,1
24.5667,61.5,"FIN",3.5,615,"l",33.3,52.3,14.4,13.2,4.76,4.5
24.5667,64.7167,"FIN",2.2,498,"ll",97.1,2,0.9,10.3,5.69,1.2
24.5669,38.8558,"HEL",16.6,475,"s",26.1,42.4,31.6,22.3,7.31,1.1
24.5767,40.7553,"HEL",15.1,527,"m",51.2,32,16.8,19.2,7.1,1.3
24.583,48.8455,"UKR",8,690,"m",31.8,49.6,18.6,12.6,4.81,1.9
24.6,63.3167,"FIN",2,572,"ll",78.1,18.7,3.2,17.3,5.78,4.7
24.6056,49.2399,"UKR",7.9,674,"m",19.7,60.6,19.7,16.2,5.53,1.3
24.6147,35.3683,"HEL",18.7,849,"s",35.2,35.1,29.7,29.2,7.34,1.4
24.6496,49.7885,"UKR",7.6,651,"m",31.9,45.1,23,28.8,7.41,2.3
24.6833,63.8,"FIN",2.2,539,"l",39.6,47.8,12.5,16.4,5.49,8.9
24.6979,56.9587,"LAV",5.8,651,"ll",77.8,20.9,1.3,22.4,6.68,3.6
24.7131,55.0853,"LIT",6.1,624,"l",59,32.6,8.3,15.8,6.75,1.2
24.7461,50.1758,"UKR",7.6,615,"m",61.7,16.1,22.2,23.7,7.07,1.1
24.7466,59.0665,"EST",5.1,708,"l",47,43.8,9.2,16.1,6.58,1.8
24.7779,51.1102,"UKR",7.4,583,"m",38.6,39.8,21.6,20.4,7.45,2.5
24.7815,50.525,"UKR",7.5,596,"m",19.1,59.3,21.6,21.2,7.11,1.2
24.7853,35.0656,"HEL",19.1,735,"m",29.4,50.1,20.5,15.6,7.49,0.6
24.7983,56.6915,"LAV",6,640,"l",56,34.8,9.2,5.3,4.79,0.8
24.8,62,"FIN",3.2,615,"ll",55.9,41.3,2.8,10.8,5.24,1.8
24.8,65.0333,"FIN",2.1,486,"ll",98.8,0.4,0.9,8,5.49,1.4
24.8172,57.5116,"LAV",5.5,659,"ll",79.4,18.1,2.5,6,4.89,1.8
24.8333,67.8667,"FIN",-1.4,470,"l",33.2,56,10.7,8.7,5.55,2.9
24.8489,51.4115,"UKR",7.3,579,"ll",82.8,15.2,2.1,9.3,4.49,1.1
24.8833,67.4833,"FIN",-1,485,"ll",70,29.3,0.7,14.3,5.36,3.4
24.9038,58.1735,"EST",5.4,662,"ll",61.4,33.6,4.9,16.7,6.12,2.7
24.9231,37.8411,"HEL",17.5,442,"m",46.6,34.8,18.6,14.3,5.58,1.4
24.9375,55.4631,"LIT",6.1,619,"l",61.4,27.5,11.2,15.6,6.81,1.8
24.9408,41.1142,"HEL",14.3,536,"m",52.3,29.7,18,25.3,7.29,1.1
24.9774,41.5456,"BUL",10.5,611,"l",72.2,17.1,10.7,5.6,3.61,0.6
24.9954,43.0366,"BUL",10.7,595,"s",32.2,42.2,25.6,23.2,5.4,1.3
25.0006,56.1044,"LIT",5.9,627,"m",50,32.8,17.1,11.1,7.13,0.9
25.0173,51.7677,"UKR",7.3,583,"ll",96,3.1,0.9,10.7,4.73,1.6
25.0675,70.5008,"NOR",-1.1,516,"ll",83.3,16.1,0.6,24.7,4.48,11
25.0731,69.8331,"NOR",-2.1,451,"ll",66.8,32.2,1,10.6,4.73,2.5
25.0739,42.1211,"BUL",12,552,"s",49.9,23.7,26.4,27.4,5.44,1.5
25.0778,48.6949,"UKR",8,671,"m",14.9,62.6,22.5,27.4,6.48,2.7
25.1058,47.9831,"UKR",6.7,725,"m",49.5,34.3,16.2,17.4,6.79,3.6
25.1316,48.3072,"UKR",7.8,682,"m",34.7,46.9,18.5,13.7,4.4,1.8
25.1333,66.15,"FIN",1,500,"l",44.4,42.7,12.9,16.4,5.7,2
25.1667,62.7333,"FIN",2.7,599,"l",47.5,41.6,10.8,12.1,4.69,3
25.1833,64.1667,"FIN",2.1,513,"ll",80.4,18.6,1,16,6.03,2.7
25.1947,39.9225,"HEL",15.5,519,"l",62.8,29.8,7.4,12.7,6.51,0.6
25.1995,59.3925,"EST",5.1,668,"l",44.5,44.6,10.9,29,7.16,3.9
25.2,60.45,"FIN",4.5,650,"m",36.5,42.6,21,19.4,4.96,3.5
25.2,65.7167,"FIN",1.3,497,"m",30,51.7,18.4,15.4,4.96,1.6
25.2019,49.1655,"UKR",7.4,665,"m",18.7,62,19.3,23.6,6.71,2
25.2197,42.5915,"BUL",10.3,607,"m",43.6,40,16.4,11.2,4.67,1
25.2547,43.426,"BUL",11.3,577,"s",6.5,63.7,29.8,31.7,7.51,1.9
25.2667,62.3167,"FIN",2.5,642,"ll",56.1,43,1,12.1,4.47,3.5
25.2706,54.5167,"LIT",6.2,668,"l",70.3,23.4,6.3,12.5,5.48,1.5
25.3,64.6667,"FIN",2.1,474,"ll",94.4,4.5,1.1,10.4,5.3,1.9
